"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]"
"12943","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","YEP","6 Month Fixed Rate Autopay E-Plan","0.0980","0.0890","0.0850","","False","False","1","Fixed","12","6","175.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-6-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","TRUE","FALSE"
"12950","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","YEP","9 Month Fixed Rate Autopay E-Plan","0.0940","0.0850","0.0810","","False","False","1","Fixed","12","9","175.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-9-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","FALSE"
"12958","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","YEP","18 Month Fixed Rate Autopay E-Plan","0.0940","0.0850","0.0810","","False","False","1","Fixed","12","18","175.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-18-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","FALSE"
"12965","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","YEP","24 Month Fixed Rate Autopay E-Plan","0.0970","0.0880","0.0840","","False","False","1","Fixed","12","24","175.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-24-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","FALSE"
"12973","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","YEP","36 Month Fixed Rate Autopay E-Plan","0.0980","0.0890","0.0850","","False","False","1","Fixed","12","36","175.00","http://www.yeptexas.com","","https://www.yeptexas.com/Docs/yep-tos-fixed.pdf","False","","https://www.yeptexas.com/Docs/yep-efl-fixed-36-nongreen-ptc.pdf","https://www.yeptexas.com/Enroll/Enroll1.aspx","","(866) 937-5937","FALSE","FALSE"
"12981","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","SOUTHWEST POWER & LIGHT","3 Month Spirit Of Texas Fixed Rate AutoPay E-Plan","0.0980","0.0890","0.0850","","False","False","1","Fixed","12","3","175.00","http://www.southwestpl.com","","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-3-nongreen-ptc.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","TRUE","FALSE"
"12988","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","SOUTHWEST POWER & LIGHT","6 Month Spirit Of Texas Fixed Rate AutoPay E-Plan","0.0970","0.0880","0.0840","","False","False","1","Fixed","12","6","175.00","http://www.southwestpl.com","","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-6-nongreen-ptc.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","TRUE","FALSE"
"12995","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","SOUTHWEST POWER & LIGHT","9 Month Spirit Of Texas Fixed Rate AutoPay E-Plan","0.0930","0.0840","0.0800","","False","False","1","Fixed","12","9","175.00","http://www.southwestpl.com","","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-9-nongreen-ptc.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","FALSE"
"13002","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","SOUTHWEST POWER & LIGHT","18 Month Spirit Of Texas Fixed Rate AutoPay E-Plan","0.0930","0.0840","0.0800","","False","False","1","Fixed","12","18","175.00","http://www.southwestpl.com","","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-18-nongreen-ptc.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","FALSE"
"13009","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","SOUTHWEST POWER & LIGHT","24 Month Spirit Of Texas Fixed Rate AutoPay E-Plan","0.0960","0.0870","0.0830","","False","False","1","Fixed","12","24","175.00","http://www.southwestpl.com","","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-24-nongreen-ptc.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","FALSE"
"13017","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","SOUTHWEST POWER & LIGHT","36 Month Spirit Of Texas Fixed Rate AutoPay E-Plan","0.0970","0.0880","0.0840","","False","False","1","Fixed","12","36","175.00","http://www.southwestpl.com","","https://www.southwestpl.com/Docs/swpl-tos-fixed.pdf","False","","https://www.southwestpl.com/Docs/swpl-efl-fixed-36-nongreen-ptc.pdf","https://www.southwestpl.com/Enroll/Enroll1.aspx","","(866) 941-7975","FALSE","FALSE"
"13031","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","INFUSE ENERGY LLC","Keep It Simple Savings Green 3","0.0980","0.0490","0.1030","","False","False","1","Fixed","100","3","100.00","https://www.infuseenergy.com/","100% green energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers.","http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20160512-000000-English%20%28Resi%20+%20Sm%20Comm%29.pdf","False","","https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/201708/EFL-20170826-164428-CENTERPT-Keep%20It%20Simple%20Savings%20Green%203%20(English).pdf","https://www.infuseenergy.com/signup/signup-step1/?id=264771&promotion=NONE%20%20%20%20%20%20&valid=N&referral=&landingpage=ptc","","(844) 463-8732","TRUE","FALSE"
"13041","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","INFUSE ENERGY LLC","Keep It Simple Savings Green 6","0.1060","0.0530","0.1040","","False","False","1","Fixed","100","6","150.00","https://www.infuseenergy.com/","100% green energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers.","http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20160512-000000-English%20%28Resi%20+%20Sm%20Comm%29.pdf","False","","https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/201708/EFL-20170826-164428-CENTERPT-Keep%20It%20Simple%20Savings%20Green%206%20(English).pdf","https://www.infuseenergy.com/signup/signup-step1/?id=264777&promotion=NONE%20%20%20%20%20%20&valid=N&referral=&landingpage=ptc","","(844) 463-8732","TRUE","FALSE"
"13049","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","INFUSE ENERGY LLC","Keep It Simple Savings Green 9","0.1140","0.0820","0.0940","","False","False","1","Fixed","100","9","175.00","https://www.infuseenergy.com/","100% green energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers.","http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20160512-000000-English%20%28Resi%20+%20Sm%20Comm%29.pdf","False","","https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/201708/EFL-20170826-164428-CENTERPT-Keep%20It%20Simple%20Savings%20Green%209%20(English).pdf","https://www.infuseenergy.com/signup/signup-step1/?id=264783&promotion=NONE%20%20%20%20%20%20&valid=N&referral=&landingpage=ptc","","(844) 463-8732","TRUE","FALSE"
"13055","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","INFUSE ENERGY LLC","Keep It Simple Savings Green 12","0.0960","0.0480","0.1030","","False","False","1","Fixed","100","12","200.00","https://www.infuseenergy.com/","100% green energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers.","http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20160512-000000-English%20%28Resi%20+%20Sm%20Comm%29.pdf","False","","https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/201708/EFL-20170826-164428-CENTERPT-Keep%20It%20Simple%20Savings%20Green%2012%20(English).pdf","https://www.infuseenergy.com/signup/signup-step1/?id=264765&promotion=NONE%20%20%20%20%20%20&valid=N&referral=&landingpage=ptc","","(844) 463-8732","TRUE","FALSE"
"13061","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","INFUSE ENERGY LLC","Keep It Simple Savings 3","0.0780","0.0390","0.1030","","False","False","1","Fixed","10","3","100.00","https://www.infuseenergy.com/","Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers.","http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20160512-000000-English%20%28Resi%20+%20Sm%20Comm%29.pdf","False","","https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/201708/EFL-20170826-164428-CENTERPT-Keep%20It%20Simple%20Savings%203%20(English).pdf","https://www.infuseenergy.com/signup/signup-step1/?id=264795&promotion=NONE%20%20%20%20%20%20&valid=N&referral=&landingpage=ptc","","(844) 463-8732","TRUE","FALSE"
"13067","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","INFUSE ENERGY LLC","Keep It Simple Savings 6","0.0780","0.0390","0.1030","","False","False","1","Fixed","10","6","150.00","https://www.infuseenergy.com/","Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers.","http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20160512-000000-English%20%28Resi%20+%20Sm%20Comm%29.pdf","False","","https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/201708/EFL-20170826-164428-CENTERPT-Keep%20It%20Simple%20Savings%206%20(English).pdf","https://www.infuseenergy.com/signup/signup-step1/?id=264801&promotion=NONE%20%20%20%20%20%20&valid=N&referral=&landingpage=ptc","","(844) 463-8732","TRUE","FALSE"
"13073","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","INFUSE ENERGY LLC","Keep It Simple Savings 9","0.0960","0.0480","0.1030","","False","False","1","Fixed","10","9","175.00","https://www.infuseenergy.com/","Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers.","http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20160512-000000-English%20%28Resi%20+%20Sm%20Comm%29.pdf","False","","https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/201708/EFL-20170826-164428-CENTERPT-Keep%20It%20Simple%20Savings%209%20(English).pdf","https://www.infuseenergy.com/signup/signup-step1/?id=264807&promotion=NONE%20%20%20%20%20%20&valid=N&referral=&landingpage=ptc","","(844) 463-8732","TRUE","FALSE"
"13117","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","TXU ENERGY","TXU Energy Real Value 24","0.1030","0.0840","0.1100","","False","False","1","Fixed","6","24","295.00","http://www.txu.com/ptc/realvalue24","Keep it simple with a no-frills plan at a low rate. Guaranteed price protection that protects your low rate for the next 24 months. TXU Energy Real Value 24SM is a fixed rate plan that has a minimum term of 24 months and an early cancellation fee of $295. The only circumstance in which the price could change during the 24-month minimum term is to reflect actual changes in law or regulatory charges as described in the Electricity Facts Label (EFL). See the Terms of Service Agreement and Electricity Facts Label for more details. This is an online only offer available to new customers.","http://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf","False","","https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=CPXRLVAL2424AD&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_CENTERP","http://www.txu.com/ptc/realvalue24","","(855) 847-6135","TRUE","FALSE"
"13078","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","INFUSE ENERGY LLC","Keep It Simple Savings 12","0.0780","0.0390","0.1030","","False","False","1","Fixed","10","12","200.00","https://www.infuseenergy.com/","Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers.","http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20160512-000000-English%20%28Resi%20+%20Sm%20Comm%29.pdf","False","","https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/201708/EFL-20170826-164428-CENTERPT-Keep%20It%20Simple%20Savings%2012%20(English).pdf","https://www.infuseenergy.com/signup/signup-step1/?id=264789&promotion=NONE%20%20%20%20%20%20&valid=N&referral=&landingpage=ptc","","(844) 463-8732","TRUE","FALSE"
"13112","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","TXU ENERGY","TXU Energy Real Value 12","0.1020","0.0830","0.1090","","False","False","1","Fixed","6","12","150.00","http://www.txu.com/ptc/realvalue12","Keep it simple with a no-frills plan at a low rate. Guaranteed price protection that protects your low rate for the next 12 months. TXU Energy Real Value 12SM is a fixed rate plan that has a minimum term of 12 months and an early cancellation fee of $150. The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges as described in the Electricity Facts Label (EFL). See the Terms of Service Agreement and Electricity Facts Label for more details. This is an online only offer available to new customers.","http://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf","False","","https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=CPXRLVAL1212AE&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_CENTERP","http://www.txu.com/ptc/realvalue12","","(855) 847-6135","TRUE","FALSE"
"13140","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","THINK ENERGY","NEW PRODUCT","0.0980","0.0920","0.0890","","False","False","1","Fixed",,"18","0.00","https://www.mythinkenergy.com/","At Think Energy, we know you have more important things to do than worry about electricity. That's why we provide peace of mind that comes with fixed-rate electricity, zero early cancellation fees, and easy-to-use online tools. We're dedicated to helping you focus your energy where it matters most - at home.","https://www.mythinkenergy.com/docs/TX%20Resi%20TOS.pdf","False","","https://www.mythinkenergy.com/signup/includes/eflptc.php?utility=CPE&term=18&ZipCode=77025","https://www.mythinkenergy.com/","","(800) 481-9805","TRUE","FALSE"
"13141","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","THINK ENERGY","NEW PRODUCT","0.0980","0.0920","0.0890","","False","False","1","Fixed",,"24","0.00","https://www.mythinkenergy.com/","At Think Energy, we know you have more important things to do than worry about electricity. That's why we provide peace of mind that comes with fixed-rate electricity, zero early cancellation fees, and easy-to-use online tools. We're dedicated to helping you focus your energy where it matters most - at home.","https://www.mythinkenergy.com/docs/TX%20Resi%20TOS.pdf","False","","https://www.mythinkenergy.com/signup/includes/eflptc.php?utility=CPE&term=24&ZipCode=77025","https://www.mythinkenergy.com/","","(800) 481-9805","FALSE","FALSE"
"13159","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","TXU ENERGY","TXU Energy Real Choice 12","0.1170","0.1010","0.0810","","False","False","1","Fixed","6","12","150.00","http://www.txu.com/ptc/realchoice12","Keep it simple with a no-frills plan at a low rate. Guaranteed price protection that protects your low rate for the next 12 months. TXU Energy Real Choice 12SM is a fixed rate plan that has a minimum term of 12 months and an early cancellation fee of $150. The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges as described in the Electricity Facts Label (EFL). See the Terms of Service Agreement and Electricity Facts Label for more details. This is an online only offer available to new customers.","http://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf","False","","https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=CPXRLCHC1212AC&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_CENTERP","http://www.txu.com/ptc/realchoice12","","(855) 847-6135","TRUE","FALSE"
"13165","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","TXU ENERGY","TXU Energy Real Choice 24","0.1180","0.1020","0.0820","","False","False","1","Fixed","6","24","295.00","http://www.txu.com/ptc/realchoice24","Keep it simple with a no-frills plan at a low rate. Guaranteed price protection that protects your low rate for the next 24 months. TXU Energy Real Choice 24SM is a fixed rate plan that has a minimum term of 24 months and an early cancellation fee of $295. The only circumstance in which the price could change during the 24-month minimum term is to reflect actual changes in law or regulatory charges as described in the Electricity Facts Label (EFL). See the Terms of Service Agreement and Electricity Facts Label for more details. This is an online only offer available to new customers.","http://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf","False","","https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=CPXRLCHC2424AA&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_CENTERP","http://www.txu.com/ptc/realchoice24","","(855) 847-6135","TRUE","FALSE"
"13171","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","4CHANGE ENERGY","Easy Saver 12","0.1040","0.0520","0.0910","","False","False","1","Fixed","5","12","20 per month remaining","https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc&utm_medium=CENTERP_12&utm_campaign=affiliate&promocode=ptc&utm_content=ezsaver","If you use at least 1 kWh, you will be charged $52, which covers energy usage up to 1000 kWh per month. Additionally, usage beyond 1000 kWh is billed at 12.9¢ per kWh.","https://www.4changeenergy.com/Docs/TOSA_4ChangeEnergy.pdf","False","","https://www.4changeenergy.com/Docs/efl_ezysvb12eaa_c.pdf","https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc&utm_medium=CENTERP_12&utm_campaign=affiliate&promocode=ptc&utm_content=ezsaver","","(844) 840-1066","TRUE","FALSE"
"13251","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","FRONTIER UTILITIES","Effortless Green 12","0.1120","0.0560","0.0980","","False","False","1","Fixed","100","12","200.00","https://portal.frontierutilities.com/Webenrollment/LandingPage.aspx?TDSP_Code=CNP&Ref_ID=PTC&promo_code=EG12CN","Frontier Utilities is the winner of the 2014, 2015 & 2016 Distinction Award from the Better Business Bureau and is A-Rated. Headquartered in Houston, Frontier has been providing affordable energy plans and great customer service for over five years. In addition to serving as an official sponsor of Sam Houston Race Park, Frontier is committed to giving back to the community, supporting the Boy Scouts of America and Susan G Komen Breast Cancer Foundation. Offer only available to customers enrolling online - electronic billing and automatic payment enrollment required.","http://portal.frontierutilities.com/frontierefl/eflviewer.aspx?lang=EN&prodcode=TOS","False","","http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=EN&prodcode=EG12CN&tdspcode=CNP","https://portal.frontierutilities.com/Webenrollment/LandingPage.aspx?TDSP_Code=CNP&Ref_ID=PTC&promo_code=EG12CN","","","TRUE","FALSE"
"13200","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","POWER EXPRESS","#Summer Heat12","0.0760","0.0560","0.1140","

","False","False","1","Fixed","16","12","150.00","https://power-express.com","Required: Personal Credit Check. (See Facts Label).","https://power-express.com/efl_TOS_YRAC/TOS_PE.pdf","False","","https://www.power-express.com/ViewPdf.aspx?pdf=efl_TOS_YRAC/cnp_summerheat12_PTC_08022017.pdf","https://www.power-express.com/Default.aspx?promo=PTC_CNP_Summer_Heat#get_quote","","(877) 400-0232","FALSE","FALSE"
"13308","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","FRONTIER UTILITIES","Your Green Energy 12","0.1080","0.0540","0.1020","","False","False","1","Fixed","100","12","200.00","https://portal.frontierutilities.com/Webenrollment/LandingPage.aspx?TDSP_Code=CNP&Ref_ID=PTC&promo_code=YGE12CN","Frontier Utilities is the winner of the 2014, 2015 & 2016 Distinction Award from the Better Business Bureau and is A-Rated. Headquartered in Houston, Frontier has been providing affordable energy plans and great customer service for over five years. In addition to serving as an official sponsor of Sam Houston Race Park, Frontier is committed to giving back to the community, supporting the Boy Scouts of America and Susan G Komen Breast Cancer Foundation. Offer only available to customers enrolling online - electronic billing and automatic payment enrollment required.","http://portal.frontierutilities.com/frontierefl/eflviewer.aspx?lang=EN&prodcode=TOS","False","","http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=EN&prodcode=YGE12CN&tdspcode=CNP","https://portal.frontierutilities.com/Webenrollment/LandingPage.aspx?TDSP_Code=CNP&Ref_ID=PTC&promo_code=YGE12CN","","","TRUE","FALSE"
"13297","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","SPARK ENERGY LLC","Choice 18 (No Base Fee)","0.0950","0.0890","0.0860","","False","False","1","Fixed","12","18","100.00","https://www.sparkenergy.com/","","https://www.sparkenergy.com/api/enrollment-product-document/21445/TOS/ptc/CPE/Electric/77079","False","","https://www.sparkenergy.com/api/enrollment-product-document/21445/EFL/ptc/CPE/Electric/77079","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=77079&productid=21445&commodity=Electric&market=CPE&utilityId=3&promoCode=ptc","","(877) 346-0861","FALSE","FALSE"
"13298","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","SPARK ENERGY LLC","Choice 12 (No Base Fee)","0.0930","0.0880","0.0850","","False","False","1","Fixed","12","12","100.00","https://www.sparkenergy.com/","","https://www.sparkenergy.com/api/enrollment-product-document/21444/TOS/ptc-all/CPE/Electric/77079","False","","https://www.sparkenergy.com/api/enrollment-product-document/21444/EFL/ptc-all/CPE/Electric/77079","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=77079&productid=21444&commodity=Electric&market=CPE&utilityId=3&promoCode=ptc-all","","(877) 346-0861","FALSE","FALSE"
"13324","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","MIDAMERICAN ENERGY SERVICES LLC","Fixed Generation Supply","0.1000","0.0940","0.0920","","False","False","1","Fixed","14","12","20.00 per month left in term","http://www.midamericanenergyservices.com","","https://www.midamericanenergyservices.com/residential/openpdf.aspx?pdfId=2736&type=2","False","","https://www.midamericanenergyservices.com/residential/openpdf.aspx?pdfId=2795&type=2","https://www.midamericanenergyservices.com/residential/enrollment1.aspx?programId=MTUxNA==-M+RLdmkMEbA=&c=1","","(800) 342-3346","FALSE","FALSE"
"13325","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","MIDAMERICAN ENERGY SERVICES LLC","Fixed Generation Supply","0.0990","0.0940","0.0910","","False","False","1","Fixed","14","24","20.00 per month left in term","http://www.midamericanenergyservices.com","","https://www.midamericanenergyservices.com/residential/openpdf.aspx?pdfId=2738&type=2","False","","https://www.midamericanenergyservices.com/residential/openpdf.aspx?pdfId=2797&type=2","https://www.midamericanenergyservices.com/residential/enrollment1.aspx?programId=MTUxNA==-M+RLdmkMEbA=&c=1","","(800) 342-3346","FALSE","FALSE"
"13347","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","RELIANT","Reliant Simple Solar Sell Back 12 plan","0.1170","0.1170","0.1170","","False","False","1","Fixed","10","12","0.00","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&txtPromocode=WA7DXS&sid=AOR_2015Apr_SimpleSolarSellBack","The Reliant Simple Solar Sell Back 12 plan is for people who have solar PV systems installed at their home. Sign up for the Reliant Simple Solar Sell Back 12 plan and complete the Grid Contribution Agreement to receive credit, using the same price you pay for electricity, for any excess electricity you generate and return to the grid. A dual-register meter beyond the Smart Meter may be required to measure generation and consumption. The customer’s home generation system must be connected to the grid by their TDSP to receive monthly payments for their surplus generation as reported by their TDSP. The customer must be located in a competitive ERCOT market.The price applied in the first billing cycle may be different from the price in this EFL if there are changes in TDSP charges; changes to the Electric Reliability Council of Texas or Texas Regional Entityadministrative fees charged to loads; or changes resulting from federal, state or local laws or regulatory actions that impose new or modified fees or costs that are outside our control.","http://www.reliant.com/files/09017518806d9b7f.pdf","False","","https://www.reliant.com/files/090175188121c224.pdf","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0001&fromLP=ptc&txtPromocode=WA7DXS&sid=AOR_2015Apr_SimpleSolarSellBack","","(866) 735-1214","FALSE","FALSE"
"13315","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","SPARK ENERGY LLC","Choice 24 (No Base Fee)","0.0950","0.0890","0.0860","","False","False","1","Fixed","12","24","100.00","https://www.sparkenergy.com/","","https://www.sparkenergy.com/api/enrollment-product-document/21450/TOS/ptc-all/CPE/Electric/77079","False","","https://www.sparkenergy.com/api/enrollment-product-document/21450/EFL/ptc-all/CPE/Electric/77079","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=77079&productid=21450&commodity=Electric&market=CPE&utilityId=3&promoCode=ptc-all","","(877) 346-0861","FALSE","FALSE"
"13526","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","STARTEX POWER","3 Month (No Min Usage Fee)","0.0920","0.0860","0.0840","","False","False","1","Fixed","14","3","50.00","http://www.startexpower.com","This offer is for first time customers only who enroll through the Power to Choose website. Check out our other great rates available! http://www.startexpower.com","https://signup.startexpower.constellation.com/Contract/00P6G.pdf/?language=EN","False","","https://signup.startexpower.constellation.com/Contract/00WSD.pdf/?language=EN","https://shop.startexpower.com/PowerToChoose/","","(855) 797-8465","TRUE","FALSE"
"13545","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","SPARK ENERGY LLC","Green Price Protect 24","0.1260","0.1030","0.1000","A monthly fee of $8.99 applies when usage is below 1,000 kWh. ","False","False","1","Fixed","100","24","175.00","https://www.sparkenergy.com/","","https://www.sparkenergy.com/api/enrollment-product-document/20759/TOS/ptc/CPE/Electric/77079","False","","https://www.sparkenergy.com/api/enrollment-product-document/20759/EFL/ptc/CPE/Electric/77079","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=77079&productid=20759&commodity=Electric&market=CPE&utilityId=3&promoCode=ptc","","(877) 346-0861","FALSE","TRUE"
"13722","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Viridian Energy","Term Free","0.1290","0.1090","0.1090","","False","False","0","Variable","50","1","0.00","http://www.viridian.com","","https://enroll.viridian.com/docs/default-source/terms-condidtions/tx---terms-amp-conditions.pdf?sfvrsn=6","False","","https://enroll.viridian.com/view-efl?planRateId=177344&brand=Viridian","https://enroll.viridian.com/?Q=SWQ9QTEwMDAwMDB8Y29tbW9kaXR5Y2VydD1UfHNvbGFyY2VydD1UfHRzPTEvMTQvMjAxNiA4OjE0OjE3IEFNfExhbmc9RU4%3D","","(844) 237-3658","TRUE","FALSE"
